	C0	C1	C2	C3	C4	C5	C6	C7	C8
CLTA	0.5915210472030997	0.906282678455303	0.8060695330551445	0.7546331707696764	0.9743057619525247	1.1211244566182115	0.8548740598609248	1.041312938710151	0.9192140326597531
CACNG7	9.622881070371769e-21	4.462729194847338e-21	0.014833334546332145	0.044168708111551554	2.3512504802178747e-12	0.05755106882302715	0.06288079668870666	0.01011012905116629	3.49374566222316e-09
RPS20	0.7287918631388336	1.0301979033825688	0.7220399548789828	0.6937387110027865	1.130036060044969	0.9364376225787598	0.7097696369097963	1.0790859640654786	1.1580758029046554
RAD9A	0.4907746283940545	0.5238450591202509	0.7459739700872292	0.35447670191302966	0.7471206756886243	5.825958891170192e-05	1.2469174799645424	0.24954163203552676	0.2923557364345607
WDR82	0.3366247465556749	0.5345909345389025	0.21547916472164427	0.19497393998573392	0.3203875662237731	0.5532333193081074	0.18018699761612772	0.3212544793357384	0.0843837483178104
CDK7	0.23070899277020684	0.3139838785450634	0.018975308736749387	0.3662369253617064	0.31531741398955654	0.0045395026941231	0.03587834652650392	0.8169224285778023	0.7577227957687573
SCO2	0.059138485179012955	1.4231210210113827	1.1502051371316646	0.3597652851029843	0.6580438811221008	2.4130216074292383e-07	0.7421784718927771	2.293293899072629e-12	0.12835475601874943
GEMIN5	0.10543433684099443	0.1642087035127519	0.31050684429573205	0.28807007611097546	0.7126482501355067	0.036230528930286734	0.4330695394556593	0.43326321473510704	0.6607005173390142
VMA21	0.3461171613495175	0.7239639880267978	7.976273225594435e-12	0.363714281484232	0.1563986523525144	0.6172009394366145	0.0007346888492468828	1.4644357877671093	0.81465452108954
NUTF2	0.1928428096818223	0.412169927945141	0.1376805834432129	0.5941892699055008	0.08458668307618711	0.5466337266503314	2.3938550951328244e-14	0.4451251016444838	0.7165032228026966
